1374,136,2022-07-09,Completed,Aswan,50.00,,10
1375,324,2022-07-10,Completed,Tanta,50.00,,3
1376,2,2022-07-10,Completed,Cairo,30.00,,9
1377,247,2022-07-10,Completed,Giza,30.00,,3
1378,118,2022-07-10,Cancelled,Mansoura,50.00,,3
1379,108,2022-07-10,Completed,Cairo,30.00,,8
1380,186,2022-07-10,Completed,Giza,30.00,,10
1381,20,2022-07-10,Completed,Cairo,30.00,,11
1382,152,2022-07-10,Cancelled,Cairo,30.00,,3
1383,52,2022-07-10,Completed,Cairo,30.00,,18
1384,369,2022-07-11,Completed,Cairo,30.00,,8
1385,46,2022-07-11,Completed,Cairo,30.00,,11
1386,188,2022-07-11,Completed,Damietta,50.00,,18
1387,82,2022-07-11,Completed,Cairo,30.00,,11
1388,36,2022-07-11,Completed,Cairo,30.00,,10
1389,18,2022-07-11,Cancelled,Tanta,50.00,,3
1390,60,2022-07-11,Pending,Alexandria,50.00,,3
1391,129,2022-07-11,Completed,Cairo,30.00,,10
1392,159,2022-07-11,Completed,Suez,50.00,,9
1393,209,2022-07-11,Returned,Cairo,30.00,,8
1394,53,2022-07-12,Pending,Giza,30.00,,18
1395,99,2022-07-12,Completed,Giza,30.00,,8
1396,54,2022-07-12,Completed,Cairo,30.00,,9
1397,193,2022-07-13,Cancelled,Cairo,30.00,,3
1398,458,2022-07-13,Completed,Alexandria,50.00,,3
1399,174,2022-07-13,Completed,Mansoura,50.00,,10
1400,42,2022-07-13,Completed,Cairo,30.00,,18
1401,465,2022-07-14,Completed,Alexandria,50.00,,3
1402,201,2022-07-14,Completed,Cairo,30.00,,10
1403,475,2022-07-14,Completed,Alexandria,50.00,,9
1404,48,2022-07-14,Completed,Alexandria,50.00,,9
1405,92,2022-07-15,Completed,Alexandria,50.00,,9
1406,33,2022-07-15,Completed,Cairo,30.00,,11
1407,396,2022-07-15,Pending,Cairo,30.00,,10
1408,236,2022-07-15,Pending,Giza,30.00,,11
1409,49,2022-07-15,Completed,Alexandria,50.00,,8
1410,26,2022-07-16,Completed,Giza,30.00,,18
1411,319,2022-07-16,Completed,Luxor,50.00,,10
1412,166,2022-07-17,Returned,Giza,30.00,,3
1413,88,2022-07-17,Completed,Cairo,30.00,,9
1414,78,2022-07-17,Completed,Cairo,30.00,,9
1415,475,2022-07-17,Completed,Alexandria,50.00,,8
1416,63,2022-07-17,Completed,Cairo,30.00,,10
1417,94,2022-07-17,Completed,Suez,50.00,,10
1418,11,2022-07-17,Cancelled,Cairo,30.00,,10
1419,250,2022-07-17,Completed,Aswan,50.00,,18
1420,8,2022-07-17,Completed,Cairo,30.00,,11
1421,84,2022-07-17,Returned,Cairo,30.00,,9
1422,118,2022-07-18,Completed,Ismailia,50.00,,9
1423,258,2022-07-18,Cancelled,Alexandria,50.00,,18
1424,332,2022-07-18,Pending,Assiut,50.00,,9
1425,27,2022-07-18,Completed,Cairo,30.00,,9
1426,157,2022-07-18,Completed,Cairo,30.00,,3
1427,456,2022-07-18,Pending,Aswan,50.00,,8
1428,231,2022-07-19,Completed,Giza,30.00,,10
1429,247,2022-07-19,Completed,Giza,30.00,,11
1432,97,2022-07-19,Completed,Cairo,30.00,,10
1433,215,2022-07-19,Completed,Cairo,30.00,,9
1434,175,2022-07-20,Completed,Damietta,50.00,,11
1436,285,2022-07-20,Completed,Damietta,50.00,,3
1437,496,2022-07-20,Completed,Giza,30.00,,9
1438,360,2022-07-20,Completed,Alexandria,50.00,,11
1439,121,2022-07-20,Completed,Alexandria,50.00,,10
1440,166,2022-07-20,Cancelled,Cairo,30.00,,9
1441,236,2022-07-20,Completed,Cairo,30.00,,9
1442,65,2022-07-21,Completed,Luxor,50.00,,10
1443,35,2022-07-21,Completed,Alexandria,50.00,,9
1444,105,2022-07-21,Completed,Giza,30.00,,8
1445,133,2022-07-21,Completed,Cairo,30.00,,3
1446,95,2022-07-21,Completed,Cairo,30.00,,11
1447,75,2022-07-22,Completed,Giza,30.00,,8
1448,105,2022-07-22,Completed,Alexandria,50.00,,11
1449,46,2022-07-22,Completed,Alexandria,50.00,,8
1450,19,2022-07-22,Completed,Damietta,50.00,,8
1451,198,2022-07-22,Pending,Ismailia,50.00,,3
1452,204,2022-07-23,Completed,Cairo,30.00,,8
1453,310,2022-07-23,Completed,Alexandria,50.00,,9
1454,330,2022-07-23,Completed,Assiut,50.00,,3
1455,206,2022-07-23,Cancelled,Cairo,30.00,,3
1456,22,2022-07-23,Completed,Giza,30.00,,3
1457,359,2022-07-23,Completed,Ismailia,50.00,,8
1458,280,2022-07-24,Completed,Cairo,30.00,,3
1459,99,2022-07-24,Completed,Cairo,30.00,,10
1460,72,2022-07-24,Cancelled,Alexandria,50.00,,8
1461,390,2022-07-24,Pending,Giza,30.00,,11
1462,15,2022-07-24,Completed,Damietta,50.00,,18
1463,339,2022-07-24,Completed,Cairo,30.00,,3
1464,72,2022-07-24,Completed,Alexandria,50.00,,18
1465,15,2022-07-25,Pending,Giza,30.00,,8
1466,481,2022-07-25,Completed,Cairo,30.00,,18
1467,15,2022-07-25,Completed,Cairo,30.00,,18
1468,233,2022-07-25,Completed,Cairo,30.00,,3
1469,101,2022-07-25,Completed,Assiut,50.00,,8
1470,159,2022-07-25,Completed,Alexandria,50.00,,3
1471,48,2022-07-26,Pending,Cairo,30.00,,3
1472,470,2022-07-26,Completed,Assiut,50.00,,9
1473,45,2022-07-26,Completed,Cairo,30.00,,18
1474,213,2022-07-26,Completed,Alexandria,50.00,,11
1475,392,2022-07-26,Returned,Giza,30.00,,8
1476,93,2022-07-26,Pending,Cairo,30.00,,3
1477,74,2022-07-26,Completed,Tanta,50.00,,9
1478,22,2022-07-26,Completed,Cairo,30.00,,18
1479,437,2022-07-26,Completed,Ismailia,50.00,,9
1480,112,2022-07-26,Completed,Cairo,30.00,,3
1481,342,2022-07-26,Completed,Luxor,50.00,,18
1482,243,2022-07-26,Completed,Giza,30.00,,9
1483,58,2022-07-26,Pending,Cairo,30.00,,11
1484,50,2022-07-27,Cancelled,Aswan,50.00,,9
1485,404,2022-07-27,Completed,Assiut,50.00,,9
1486,69,2022-07-27,Completed,Cairo,30.00,,3
1487,102,2022-07-27,Completed,Suez,50.00,,10
1488,10,2022-07-27,Completed,Cairo,30.00,,10
1489,337,2022-07-27,Completed,Tanta,50.00,,11
1490,59,2022-07-27,Returned,Cairo,30.00,,18
1491,489,2022-07-27,Completed,Ismailia,50.00,,8
1492,54,2022-07-28,Completed,Damietta,50.00,,18
1493,203,2022-07-28,Pending,Cairo,30.00,,11
1494,18,2022-07-28,Completed,Giza,30.00,,8
1495,389,2022-07-28,Completed,Alexandria,50.00,,10
1496,407,2022-07-28,Completed,Cairo,30.00,,8
1497,13,2022-07-29,Completed,Giza,30.00,,9
1498,24,2022-07-29,Completed,Cairo,30.00,,10
1499,63,2022-07-29,Completed,Giza,30.00,,10
1500,28,2022-07-29,Completed,Tanta,50.00,,18
1503,202,2022-07-29,Completed,Damietta,50.00,,8
1504,198,2022-07-29,Returned,Cairo,30.00,,3
1505,173,2022-07-29,Completed,Aswan,50.00,,18
1506,31,2022-07-30,Completed,Aswan,50.00,,9
1507,82,2022-07-30,Completed,Luxor,50.00,,11
1508,95,2022-07-30,Pending,Giza,30.00,,10
1509,479,2022-07-30,Pending,Alexandria,50.00,,18
1510,277,2022-07-30,Cancelled,Alexandria,50.00,,8
1511,153,2022-07-30,Completed,Alexandria,50.00,,11
1512,220,2022-07-30,Returned,Luxor,50.00,,18
1513,105,2022-07-31,Completed,Ismailia,50.00,,18
1514,188,2022-07-31,Pending,Cairo,30.00,,9
1515,202,2022-07-31,Completed,Cairo,30.00,,9
1516,95,2022-07-31,Completed,Cairo,30.00,,10
1517,306,2022-07-31,Completed,Assiut,50.00,,10
1518,90,2022-07-31,Completed,Suez,50.00,,8
1519,46,2022-07-31,Completed,Suez,50.00,,3
1520,38,2022-07-31,Completed,Giza,30.00,,18
1521,330,2022-08-01,Completed,Cairo,30.00,,10
1522,29,2022-08-01,Pending,Ismailia,50.00,,18
1523,174,2022-08-01,Pending,Cairo,30.00,,18
1524,21,2022-08-01,Completed,Ismailia,50.00,,11
1525,72,2022-08-01,Completed,Giza,30.00,,9
1526,22,2022-08-01,Completed,Cairo,30.00,,9
1527,37,2022-08-01,Completed,Damietta,50.00,,11
1528,450,2022-08-01,Completed,Assiut,50.00,,10
1529,28,2022-08-01,Completed,Cairo,30.00,,9
1530,17,2022-08-02,Completed,Suez,50.00,,3
1531,7,2022-08-02,Completed,Alexandria,50.00,,18
1532,218,2022-08-02,Cancelled,Giza,30.00,,9
1533,91,2022-08-02,Completed,Giza,30.00,,10
1534,68,2022-08-02,Completed,Tanta,50.00,,3
1535,173,2022-08-02,Cancelled,Tanta,50.00,,9
1536,50,2022-08-03,Completed,Cairo,30.00,,3
1537,244,2022-08-03,Completed,Alexandria,50.00,,11
1538,52,2022-08-03,Returned,Ismailia,50.00,,10
1539,15,2022-08-03,Cancelled,Giza,30.00,,9
1540,97,2022-08-03,Completed,Cairo,30.00,,18
1541,43,2022-08-03,Completed,Cairo,30.00,,18
1542,65,2022-08-03,Completed,Cairo,30.00,,3
1543,203,2022-08-04,Completed,Damietta,50.00,,11
1544,81,2022-08-04,Completed,Cairo,30.00,,9
1545,37,2022-08-04,Cancelled,Suez,50.00,,8
1546,209,2022-08-04,Completed,Cairo,30.00,,10
1547,198,2022-08-04,Completed,Alexandria,50.00,,9
1548,389,2022-08-04,Completed,Cairo,30.00,,18
1549,99,2022-08-04,Returned,Assiut,50.00,,10
1550,45,2022-08-04,Completed,Cairo,30.00,,11
1551,491,2022-08-04,Completed,Cairo,30.00,,8
1552,351,2022-08-04,Completed,Cairo,30.00,,3
1553,107,2022-08-05,Completed,Alexandria,50.00,,11
1554,360,2022-08-05,Completed,Alexandria,50.00,,10
1555,45,2022-08-05,Completed,Cairo,30.00,,9
1556,139,2022-08-05,Completed,Mansoura,50.00,,3
1557,119,2022-08-05,Pending,Cairo,30.00,,9
1558,67,2022-08-05,Completed,Suez,50.00,,3
1559,182,2022-08-05,Completed,Alexandria,50.00,,18
1560,215,2022-08-06,Completed,Ismailia,50.00,,3
1561,258,2022-08-06,Completed,Cairo,30.00,,3
1562,322,2022-08-06,Completed,Giza,30.00,,3
1563,18,2022-08-06,Completed,Cairo,30.00,,18
1564,341,2022-08-06,Cancelled,Tanta,50.00,,11
1565,33,2022-08-06,Completed,Cairo,30.00,,11
1566,63,2022-08-06,Completed,Alexandria,50.00,,10
1567,241,2022-08-07,Completed,Assiut,50.00,,10
1568,129,2022-08-07,Completed,Alexandria,50.00,,8
1569,92,2022-08-07,Completed,Damietta,50.00,,11
1570,156,2022-08-07,Cancelled,Tanta,50.00,,8
1571,259,2022-08-07,Completed,Aswan,50.00,,8
1572,333,2022-08-07,Completed,Damietta,50.00,,11
1573,228,2022-08-08,Cancelled,Aswan,50.00,,10
1574,151,2022-08-08,Completed,Ismailia,50.00,,18
1575,87,2022-08-08,Pending,Alexandria,50.00,,9
1576,207,2022-08-08,Completed,Cairo,30.00,,3
1577,39,2022-08-09,Pending,Alexandria,50.00,,18
1578,72,2022-08-09,Returned,Giza,30.00,,18
1579,59,2022-08-09,Completed,Alexandria,50.00,,9
1580,48,2022-08-09,Completed,Alexandria,50.00,,10
1581,474,2022-08-09,Completed,Giza,30.00,,11
1582,86,2022-08-10,Completed,Luxor,50.00,,3
1583,56,2022-08-10,Completed,Aswan,50.00,,3
1584,133,2022-08-10,Pending,Luxor,50.00,,18
1585,200,2022-08-10,Completed,Alexandria,50.00,,9
1586,233,2022-08-10,Completed,Ismailia,50.00,,10
1587,11,2022-08-10,Cancelled,Ismailia,50.00,,9
1588,95,2022-08-11,Completed,Tanta,50.00,,8
1589,15,2022-08-11,Pending,Luxor,50.00,,8
1590,4,2022-08-11,Completed,Ismailia,50.00,,11
1591,51,2022-08-11,Completed,Cairo,30.00,,9
1592,65,2022-08-11,Pending,Cairo,30.00,,11
1593,49,2022-08-11,Completed,Giza,30.00,,8
1594,298,2022-08-11,Cancelled,Giza,30.00,,8
1595,44,2022-08-11,Completed,Cairo,30.00,,9
1596,149,2022-08-11,Returned,Mansoura,50.00,,3
1597,97,2022-08-12,Completed,Cairo,30.00,,10
1598,439,2022-08-12,Completed,Cairo,30.00,,18
1599,35,2022-08-12,Pending,Cairo,30.00,,9
1600,252,2022-08-12,Completed,Cairo,30.00,,9
1601,17,2022-08-12,Pending,Cairo,30.00,,9
1602,30,2022-08-12,Completed,Giza,30.00,,3
1603,173,2022-08-12,Returned,Cairo,30.00,,9
1604,247,2022-08-12,Completed,Mansoura,50.00,,10
1605,50,2022-08-12,Completed,Cairo,30.00,,8
1606,213,2022-08-12,Completed,Cairo,30.00,,11
1607,329,2022-08-13,Completed,Tanta,50.00,,9
1608,54,2022-08-13,Cancelled,Cairo,30.00,,9
1609,131,2022-08-13,Returned,Giza,30.00,,10
1610,180,2022-08-13,Returned,Ismailia,50.00,,3
1611,5,2022-08-13,Cancelled,Alexandria,50.00,,18
1612,69,2022-08-13,Completed,Cairo,30.00,,11
1613,493,2022-08-13,Completed,Damietta,50.00,,11
1614,201,2022-08-14,Completed,Cairo,30.00,,10
1615,218,2022-08-14,Returned,Cairo,30.00,,18
1616,62,2022-08-14,Completed,Cairo,30.00,,11
1617,78,2022-08-14,Completed,Mansoura,50.00,,9
1618,323,2022-08-14,Completed,Cairo,30.00,,18
1619,90,2022-08-14,Completed,Cairo,30.00,,3
1620,58,2022-08-14,Completed,Giza,30.00,,3
1621,42,2022-08-14,Completed,Cairo,30.00,,11
1622,147,2022-08-14,Completed,Giza,30.00,,3
1623,247,2022-08-14,Completed,Cairo,30.00,,10
1624,113,2022-08-15,Completed,Cairo,30.00,,9
1625,179,2022-08-15,Completed,Giza,30.00,,11
1626,95,2022-08-15,Completed,Cairo,30.00,,11
1627,178,2022-08-16,Pending,Assiut,50.00,,9
1628,482,2022-08-16,Completed,Alexandria,50.00,,10
1629,105,2022-08-16,Returned,Giza,30.00,,3
1630,228,2022-08-16,Completed,Luxor,50.00,,11
1631,293,2022-08-16,Pending,Cairo,30.00,,3
1632,74,2022-08-16,Completed,Alexandria,50.00,,11
1633,83,2022-08-17,Completed,Ismailia,50.00,,10
1634,215,2022-08-17,Completed,Cairo,30.00,,11
1635,344,2022-08-17,Completed,Cairo,30.00,,3
1636,26,2022-08-17,Completed,Cairo,30.00,,3
1637,204,2022-08-17,Completed,Giza,30.00,,18
1638,29,2022-08-18,Completed,Cairo,30.00,,9
1639,34,2022-08-18,Completed,Alexandria,50.00,,11
1640,439,2022-08-18,Completed,Ismailia,50.00,,9
1641,135,2022-08-18,Completed,Cairo,30.00,,10
1642,264,2022-08-18,Returned,Assiut,50.00,,3
1643,90,2022-08-18,Cancelled,Damietta,50.00,,10
1644,23,2022-08-18,Completed,Alexandria,50.00,,18
1645,266,2022-08-19,Completed,Luxor,50.00,,18
1646,85,2022-08-19,Completed,Mansoura,50.00,,11
1647,149,2022-08-19,Completed,Alexandria,50.00,,8
1648,271,2022-08-19,Completed,Cairo,30.00,,18
1649,77,2022-08-19,Completed,Cairo,30.00,,11
1650,45,2022-08-19,Completed,Cairo,30.00,,9
1651,35,2022-08-19,Pending,Cairo,30.00,,18
1652,252,2022-08-19,Completed,Mansoura,50.00,,9
1653,88,2022-08-19,Completed,Assiut,50.00,,18
1654,370,2022-08-19,Returned,Cairo,30.00,,9
1655,92,2022-08-20,Completed,Giza,30.00,,9
1656,7,2022-08-20,Returned,Alexandria,50.00,,8
1657,166,2022-08-20,Completed,Cairo,30.00,,10
1658,38,2022-08-20,Completed,Cairo,30.00,,3
1659,27,2022-08-20,Returned,Cairo,30.00,,10
1660,5,2022-08-20,Completed,Alexandria,50.00,,3
1661,300,2022-08-21,Completed,Ismailia,50.00,,18
1662,494,2022-08-21,Cancelled,Suez,50.00,,8
1663,120,2022-08-21,Completed,Cairo,30.00,,11
1664,210,2022-08-21,Cancelled,Damietta,50.00,,8
1665,265,2022-08-21,Returned,Assiut,50.00,,10
1666,27,2022-08-22,Completed,Tanta,50.00,,18
1667,437,2022-08-22,Cancelled,Tanta,50.00,,9
1668,358,2022-08-22,Completed,Cairo,30.00,,11
1669,77,2022-08-22,Completed,Cairo,30.00,,8
1670,437,2022-08-22,Completed,Cairo,30.00,,10
1671,148,2022-08-23,Completed,Damietta,50.00,,8
1672,155,2022-08-23,Completed,Cairo,30.00,,9
1673,172,2022-08-23,Completed,Giza,30.00,,9
1674,96,2022-08-23,Completed,Alexandria,50.00,,11
1675,197,2022-08-23,Completed,Cairo,30.00,,9
1676,431,2022-08-23,Completed,Suez,50.00,,8
1677,216,2022-08-23,Completed,Tanta,50.00,,11
1678,297,2022-08-24,Completed,Aswan,50.00,,18
1679,64,2022-08-24,Pending,Giza,30.00,,18
1680,496,2022-08-24,Completed,Tanta,50.00,,3
1681,38,2022-08-25,Completed,Aswan,50.00,,9
1682,479,2022-08-25,Completed,Tanta,50.00,,3
1683,206,2022-08-25,Completed,Aswan,50.00,,9
1684,500,2022-08-25,Completed,Aswan,50.00,,9
1685,463,2022-08-25,Completed,Alexandria,50.00,,8
1686,163,2022-08-25,Completed,Luxor,50.00,,10
1687,55,2022-08-26,Completed,Cairo,30.00,,10
1688,127,2022-08-26,Returned,Aswan,50.00,,8
1689,72,2022-08-26,Cancelled,Giza,30.00,,11
1690,6,2022-08-26,Completed,Alexandria,50.00,,11
1691,148,2022-08-26,Cancelled,Giza,30.00,,18
1692,49,2022-08-26,Completed,Cairo,30.00,,9
1693,103,2022-08-26,Cancelled,Giza,30.00,,8
1694,333,2022-08-26,Completed,Cairo,30.00,,18
1695,10,2022-08-26,Completed,Cairo,30.00,,11
1696,70,2022-08-26,Pending,Alexandria,50.00,,11
1697,364,2022-08-27,Completed,Cairo,30.00,,3
1698,61,2022-08-27,Completed,Cairo,30.00,,11
1699,284,2022-08-27,Completed,Alexandria,50.00,,9
1700,429,2022-08-28,Completed,Alexandria,50.00,,10
1701,10,2022-08-28,Pending,Luxor,50.00,,11
1702,25,2022-08-28,Completed,Cairo,30.00,,8
1703,195,2022-08-28,Completed,Luxor,50.00,,11
1704,153,2022-08-28,Cancelled,Mansoura,50.00,,11
1705,53,2022-08-28,Completed,Cairo,30.00,,11
1706,251,2022-08-29,Completed,Damietta,50.00,,8
1707,135,2022-08-29,Completed,Cairo,30.00,,11
1708,9,2022-08-29,Completed,Giza,30.00,,18
1709,430,2022-08-29,Completed,Cairo,30.00,,10
1710,379,2022-08-29,Completed,Aswan,50.00,,9
1711,86,2022-08-29,Cancelled,Giza,30.00,,10
1712,225,2022-08-29,Completed,Cairo,30.00,,10
1713,132,2022-08-29,Completed,Cairo,30.00,,10
1714,65,2022-08-30,Completed,Damietta,50.00,,3
1715,72,2022-08-30,Completed,Damietta,50.00,,10
1716,436,2022-08-30,Completed,Alexandria,50.00,,8
1717,144,2022-08-30,Completed,Ismailia,50.00,,8
1718,175,2022-08-31,Completed,Cairo,30.00,,8
1719,29,2022-08-31,Cancelled,Alexandria,50.00,,3
1720,280,2022-08-31,Completed,Aswan,50.00,,11
1721,181,2022-08-31,Completed,Cairo,30.00,,11
1722,249,2022-08-31,Completed,Luxor,50.00,,3
1723,143,2022-08-31,Completed,Giza,30.00,,11
1724,81,2022-08-31,Completed,Assiut,50.00,,10
1725,49,2022-08-31,Completed,Alexandria,50.00,,9
1726,40,2022-08-31,Completed,Cairo,30.00,,9
1727,423,2022-09-01,Completed,Giza,30.00,,9
1728,493,2022-09-01,Completed,Cairo,30.00,,9
1729,82,2022-09-01,Completed,Giza,30.00,,10
1730,197,2022-09-01,Completed,Mansoura,50.00,,18
1731,148,2022-09-01,Completed,Cairo,30.00,,11
1732,221,2022-09-01,Returned,Cairo,30.00,,10
1733,483,2022-09-02,Completed,Giza,30.00,,8
1734,89,2022-09-02,Completed,Cairo,30.00,,3
1735,13,2022-09-02,Completed,Cairo,30.00,,11
1736,76,2022-09-02,Completed,Alexandria,50.00,,9
1737,77,2022-09-02,Completed,Alexandria,50.00,,18
1738,80,2022-09-03,Completed,Giza,30.00,,3
1739,349,2022-09-03,Completed,Alexandria,50.00,,11
1740,55,2022-09-04,Completed,Alexandria,50.00,,3
1741,148,2022-09-04,Completed,Giza,30.00,,11
1742,28,2022-09-04,Completed,Suez,50.00,,11
1743,85,2022-09-04,Completed,Alexandria,50.00,,18
1744,309,2022-09-04,Cancelled,Alexandria,50.00,,8
1745,241,2022-09-04,Completed,Ismailia,50.00,,18
1746,456,2022-09-04,Completed,Aswan,50.00,,18
1747,123,2022-09-04,Returned,Cairo,30.00,,10
1748,262,2022-09-05,Completed,Alexandria,50.00,,8
1749,97,2022-09-05,Completed,Cairo,30.00,,11
1750,388,2022-09-05,Completed,Luxor,50.00,,11
1751,344,2022-09-06,Completed,Tanta,50.00,,8
1752,34,2022-09-06,Pending,Cairo,30.00,,18
1753,454,2022-09-06,Completed,Cairo,30.00,,3
1754,266,2022-09-06,Cancelled,Suez,50.00,,8
1755,31,2022-09-06,Completed,Alexandria,50.00,,11
1756,125,2022-09-06,Completed,Giza,30.00,,3
1757,57,2022-09-07,Completed,Ismailia,50.00,,10
1758,157,2022-09-07,Completed,Tanta,50.00,,10
1759,128,2022-09-07,Completed,Mansoura,50.00,,3
1760,70,2022-09-07,Completed,Assiut,50.00,,11
1761,263,2022-09-08,Returned,Giza,30.00,,10
1762,187,2022-09-08,Returned,Cairo,30.00,,3
1763,22,2022-09-08,Completed,Giza,30.00,,18
1764,414,2022-09-08,Completed,Ismailia,50.00,,18
1765,237,2022-09-08,Pending,Cairo,30.00,,18
1766,47,2022-09-08,Completed,Damietta,50.00,,11
1767,6,2022-09-08,Completed,Mansoura,50.00,,10
1768,43,2022-09-08,Cancelled,Luxor,50.00,,11
1769,61,2022-09-08,Completed,Ismailia,50.00,,8
1770,21,2022-09-08,Completed,Aswan,50.00,,3
1771,384,2022-09-09,Completed,Alexandria,50.00,,3
1772,155,2022-09-09,Completed,Aswan,50.00,,3
1773,436,2022-09-09,Pending,Cairo,30.00,,8
1774,183,2022-09-09,Completed,Cairo,30.00,,18
1775,79,2022-09-09,Returned,Cairo,30.00,,18
1776,20,2022-09-09,Completed,Ismailia,50.00,,10
1777,67,2022-09-09,Pending,Mansoura,50.00,,18
1778,213,2022-09-09,Completed,Cairo,30.00,,9
1779,68,2022-09-09,Completed,Cairo,30.00,,11
1780,116,2022-09-09,Completed,Cairo,30.00,,8
1781,250,2022-09-10,Completed,Alexandria,50.00,,11
1782,221,2022-09-10,Pending,Giza,30.00,,3
1783,188,2022-09-10,Completed,Luxor,50.00,,10
1784,102,2022-09-10,Completed,Cairo,30.00,,9
1785,70,2022-09-10,Completed,Assiut,50.00,,18
1786,41,2022-09-10,Completed,Damietta,50.00,,9
1787,495,2022-09-10,Completed,Alexandria,50.00,,18
1788,131,2022-09-10,Completed,Mansoura,50.00,,8
1789,91,2022-09-10,Completed,Giza,30.00,,11
1790,147,2022-09-11,Completed,Alexandria,50.00,,18
1791,349,2022-09-11,Completed,Cairo,30.00,,3
1792,36,2022-09-11,Completed,Assiut,50.00,,11
1793,253,2022-09-11,Completed,Giza,30.00,,18
1794,323,2022-09-11,Pending,Giza,30.00,,8
1795,341,2022-09-12,Completed,Alexandria,50.00,,3
1796,280,2022-09-12,Completed,Ismailia,50.00,,8
1797,194,2022-09-12,Completed,Mansoura,50.00,,3
1798,72,2022-09-12,Completed,Cairo,30.00,,8
1799,216,2022-09-12,Pending,Mansoura,50.00,,11
1800,42,2022-09-12,Completed,Giza,30.00,,18
1801,213,2022-09-12,Completed,Suez,50.00,,3
1802,11,2022-09-12,Pending,Cairo,30.00,,3
1803,252,2022-09-12,Completed,Giza,30.00,,9
1804,11,2022-09-12,Completed,Cairo,30.00,,11
1805,238,2022-09-12,Completed,Giza,30.00,,9
1806,272,2022-09-12,Completed,Giza,30.00,,10
1807,18,2022-09-13,Completed,Cairo,30.00,,9
1808,4,2022-09-13,Pending,Cairo,30.00,,8
1809,236,2022-09-13,Completed,Giza,30.00,,18
1810,323,2022-09-13,Completed,Alexandria,50.00,,3
1811,55,2022-09-13,Completed,Tanta,50.00,,3
1812,1,2022-09-13,Completed,Mansoura,50.00,,18
1813,281,2022-09-14,Completed,Alexandria,50.00,,8
1814,60,2022-09-14,Completed,Giza,30.00,,9
1815,241,2022-09-14,Completed,Cairo,30.00,,18
1816,241,2022-09-14,Completed,Giza,30.00,,10
1817,245,2022-09-15,Completed,Cairo,30.00,,10
1818,69,2022-09-15,Completed,Cairo,30.00,,11
1819,276,2022-09-15,Completed,Cairo,30.00,,9
1820,33,2022-09-15,Completed,Cairo,30.00,,3
1821,45,2022-09-15,Cancelled,Giza,30.00,,3
1822,18,2022-09-15,Cancelled,Cairo,30.00,,10
1823,295,2022-09-16,Completed,Cairo,30.00,,3
1824,41,2022-09-16,Completed,Cairo,30.00,,9
1825,396,2022-09-16,Completed,Cairo,30.00,,10
1826,171,2022-09-17,Completed,Giza,30.00,,8
1827,140,2022-09-17,Completed,Tanta,50.00,,11
1828,224,2022-09-18,Completed,Giza,30.00,,10
1829,148,2022-09-18,Cancelled,Cairo,30.00,,3
1830,109,2022-09-18,Cancelled,Luxor,50.00,,10
1831,11,2022-09-18,Completed,Alexandria,50.00,,10
1832,57,2022-09-18,Completed,Giza,30.00,,3
1833,86,2022-09-19,Completed,Suez,50.00,,8
1834,398,2022-09-19,Completed,Damietta,50.00,,10
1835,10,2022-09-19,Completed,Alexandria,50.00,,10
1836,391,2022-09-19,Completed,Alexandria,50.00,,9
1837,93,2022-09-19,Completed,Assiut,50.00,,9
1838,60,2022-09-20,Pending,Cairo,30.00,,9
1839,50,2022-09-20,Completed,Alexandria,50.00,,11
1840,40,2022-09-20,Returned,Mansoura,50.00,,9
1841,246,2022-09-21,Completed,Cairo,30.00,,3
1842,53,2022-09-21,Completed,Suez,50.00,,10
1843,491,2022-09-21,Completed,Cairo,30.00,,8
1844,6,2022-09-21,Completed,Tanta,50.00,,9
1845,367,2022-09-21,Completed,Cairo,30.00,,9
1846,312,2022-09-21,Completed,Cairo,30.00,,9
1847,157,2022-09-22,Completed,Assiut,50.00,,10
1848,237,2022-09-22,Completed,Aswan,50.00,,8
1849,31,2022-09-22,Completed,Cairo,30.00,,8
1850,63,2022-09-22,Returned,Giza,30.00,,11
1851,239,2022-09-22,Cancelled,Cairo,30.00,,8
1852,17,2022-09-22,Completed,Cairo,30.00,,8
1853,247,2022-09-22,Completed,Tanta,50.00,,8
1854,211,2022-09-22,Completed,Alexandria,50.00,,10
1855,484,2022-09-23,Cancelled,Cairo,30.00,,8
1856,455,2022-09-23,Returned,Cairo,30.00,,10
1857,41,2022-09-23,Returned,Tanta,50.00,,10
1858,481,2022-09-23,Completed,Cairo,30.00,,9
1859,99,2022-09-23,Completed,Giza,30.00,,9
1860,80,2022-09-23,Completed,Cairo,30.00,,9
1861,354,2022-09-23,Completed,Giza,30.00,,11
1862,355,2022-09-23,Completed,Alexandria,50.00,,11
1863,137,2022-09-23,Pending,Cairo,30.00,,9
1864,42,2022-09-23,Pending,Alexandria,50.00,,10
1865,8,2022-09-23,Completed,Luxor,50.00,,8
1866,275,2022-09-24,Cancelled,Cairo,30.00,,9
1867,90,2022-09-24,Completed,Cairo,30.00,,9
1868,102,2022-09-24,Cancelled,Cairo,30.00,,18
1869,100,2022-09-24,Cancelled,Giza,30.00,,11
1870,47,2022-09-24,Completed,Giza,30.00,,11
1871,88,2022-09-24,Completed,Cairo,30.00,,18
1872,136,2022-09-24,Completed,Damietta,50.00,,18
1873,133,2022-09-25,Completed,Aswan,50.00,,3
