2279,1310,10,1,1251.67
2280,1311,6,1,22269.96
2281,1312,44,1,720.68
2282,1312,34,1,286.28
2283,1313,25,2,8599.74
2284,1313,10,1,1259.21
2285,1314,40,2,936.49
2286,1314,28,1,448.81
2287,1315,23,2,2744.14
2288,1315,9,1,5518.25
2289,1315,27,1,1538.58
2290,1315,14,1,962.01
2291,1316,19,2,4332.72
2292,1317,21,1,3327.69
2293,1318,44,1,786.37
2294,1318,36,1,670.86
2295,1318,12,1,9525.90
2296,1318,2,1,31909.53
2297,1319,17,1,3789.67
2298,1320,25,2,8928.73
2299,1321,32,1,224.32
2300,1321,20,1,3640.03
2301,1322,4,1,8251.47
2302,1322,41,1,2270.74
2303,1323,25,1,8623.73
2304,1323,36,1,697.00
2305,1324,9,1,5585.16
2306,1325,19,2,4698.26
2307,1326,17,1,3851.52
2308,1327,25,1,9275.56
2309,1328,38,2,2827.30
2310,1329,23,1,2717.33
2311,1329,30,1,1853.23
2312,1329,20,2,3646.74
2313,1330,24,1,2166.92
2314,1331,38,1,2895.76
2315,1331,29,1,2110.29
2316,1331,11,2,7992.12
2317,1332,20,1,3837.91
2318,1332,15,1,3276.45
2319,1333,23,2,2835.53
2320,1333,36,2,681.60
2321,1334,31,1,267.50
2322,1335,9,1,5549.92
2323,1335,8,1,438.98
2324,1336,15,1,3197.13
2325,1337,3,3,2718.98
2326,1338,11,1,8089.34
2327,1339,36,1,705.83
2328,1340,29,1,2115.89
2329,1341,34,1,296.89
2330,1342,30,1,1864.53
2331,1343,30,1,1782.48
2332,1344,23,1,2661.04
2333,1345,25,2,8561.93
2334,1345,9,3,5658.09
2335,1345,11,1,7509.11
2336,1345,36,1,709.10
2337,1346,33,1,261.45
2338,1346,27,1,1491.05
2339,1346,35,1,326.67
2340,1347,14,1,903.55
2341,1348,24,1,2204.64
2342,1349,11,1,7438.61
2343,1350,43,3,457.56
2344,1351,23,3,2686.46
2345,1352,42,3,1358.78
2346,1353,18,1,6824.78
2347,1354,34,1,314.44
2348,1355,23,1,2733.19
2349,1355,7,1,881.70
2350,1356,30,1,1795.29
2351,1356,36,2,666.87
2352,1357,15,1,3343.90
2353,1357,25,1,9068.47
2354,1358,38,3,2866.67
2355,1358,23,2,2885.82
2356,1359,37,1,1214.72
2357,1359,17,1,3896.79
2358,1360,14,3,939.92
2359,1360,27,1,1451.59
2360,1360,13,1,1786.98
2361,1361,32,1,213.61
2362,1362,28,1,462.40
2363,1362,5,1,8976.29
2364,1363,38,1,2887.93
2365,1363,23,1,2928.78
2366,1364,20,1,3796.73
2367,1364,12,1,9215.46
2368,1365,44,2,721.12
2369,1365,32,2,209.73
2370,1366,15,1,3146.98
2371,1367,1,1,18961.36
2372,1367,20,1,3705.42
2373,1368,5,3,9295.41
2374,1368,17,1,3938.32
2375,1369,26,2,17792.05
2376,1369,7,2,877.48
2377,1370,39,2,1886.54
2378,1370,2,1,32226.20
2379,1370,20,1,3982.87
2380,1371,34,1,285.80
2381,1372,37,1,1219.96
2382,1373,12,3,9579.83
2383,1374,3,2,2873.27
2384,1375,28,1,457.86
2385,1376,33,2,261.76
2386,1377,11,2,8120.71
2387,1378,31,1,287.08
2388,1378,7,1,885.28
2389,1379,13,1,1867.76
2390,1380,8,1,442.60
2391,1381,7,1,824.98
2392,1381,30,2,1841.43
2393,1382,1,1,18326.66
2394,1382,38,1,2810.09
2395,1382,28,1,452.26
2396,1383,3,1,2829.39
2397,1383,34,1,295.40
2398,1384,31,2,288.90
2399,1385,19,3,4721.79
2400,1385,14,1,928.30
2401,1385,45,1,821.80
2402,1386,32,1,219.84
2403,1387,23,1,2886.37
2404,1388,22,1,5325.54
2405,1388,34,1,292.78
2406,1389,17,2,3742.57
2407,1389,29,2,2268.01
2408,1390,29,3,2279.98
2409,1391,41,1,2260.42
2410,1391,9,1,5497.34
2411,1392,1,2,18831.57
2412,1392,36,2,687.56
2413,1393,15,1,3122.78
2414,1394,16,1,2488.06
2415,1394,29,1,2302.92
2416,1394,23,1,2764.89
2417,1395,13,1,1782.52
2418,1395,35,1,327.09
2419,1396,27,1,1470.44
2420,1397,3,3,2887.20
2421,1397,45,1,826.32
2422,1398,18,1,6175.85
2423,1399,14,2,932.35
2424,1399,12,1,9726.19
2425,1399,17,1,3747.17
2426,1400,35,1,322.61
2427,1401,19,3,4485.28
2428,1402,18,3,6687.64
2429,1402,45,3,880.92
2430,1403,16,2,2508.39
2431,1403,14,3,921.17
2432,1404,40,1,904.88
2433,1404,31,1,267.50
2434,1405,37,2,1142.54
2435,1405,19,1,4471.29
2436,1405,5,1,9230.65
2437,1405,4,1,8581.88
2438,1406,20,3,3709.70
2439,1407,31,1,280.51
2440,1407,37,3,1243.57
2441,1407,41,1,2109.18
2442,1408,21,1,3249.70
2443,1409,31,1,271.89
2444,1410,23,1,2875.19
2445,1411,27,1,1495.10
2446,1411,3,2,2901.00
2447,1412,28,2,430.22
2448,1413,45,1,887.60
2449,1414,39,2,1781.84
2450,1414,12,1,9232.50
2451,1414,16,1,2325.02
2452,1415,24,1,2118.53
2453,1416,44,3,731.13
2454,1416,7,1,850.05
2455,1416,45,1,885.42
2456,1416,14,1,995.53
2457,1417,5,2,9317.73
2458,1418,42,1,1334.19
2459,1418,24,1,2003.57
2460,1419,30,1,1847.04
2461,1420,20,1,3712.18
2462,1420,29,3,2267.22
2463,1421,34,2,295.54
2464,1422,22,1,5298.85
2465,1423,19,2,4554.09
2466,1424,33,1,247.26
2467,1425,29,1,2270.22
2468,1426,43,2,494.57
2469,1427,6,1,22537.25
2470,1428,40,1,898.56
2471,1429,18,2,6533.04
2472,1430,21,1,3103.97
2473,1430,38,1,2835.17
2474,1431,24,1,2172.40
2475,1432,10,1,1146.49
2476,1432,28,2,434.65
2477,1432,40,2,933.71
2478,1433,39,1,1745.25
2479,1433,43,1,484.82
2480,1433,40,2,957.74
2481,1434,26,1,18844.30
2482,1435,2,1,32970.39
2483,1435,29,1,2264.87
2484,1435,39,1,1742.40
2485,1435,42,1,1459.41
2486,1436,10,2,1215.35
2487,1437,6,1,22927.05
2488,1438,19,1,4310.27
2489,1439,9,2,5606.08
2490,1439,45,1,851.46
2491,1439,3,2,2675.53
2492,1440,8,1,438.19
2493,1440,45,3,884.81
2494,1441,34,1,298.45
2495,1442,23,1,2907.79
2496,1442,29,1,2205.60
2497,1442,32,2,214.96
2498,1443,41,1,2205.78
2499,1443,44,1,776.85
2500,1444,32,2,213.13
2501,1444,10,1,1156.57
2502,1445,9,2,5279.16
2503,1445,38,1,2903.83
2504,1445,23,1,2790.77
2505,1446,34,2,304.84
2506,1447,22,1,5066.71
2507,1448,8,2,465.86
2508,1448,37,1,1241.40
2509,1448,28,1,450.08
2510,1449,44,2,713.62
2511,1450,19,1,4538.34
2512,1450,33,1,265.54
2513,1451,2,1,30835.94
2514,1452,27,2,1431.16
2515,1453,2,1,31555.56
2516,1453,29,2,2222.29
2517,1453,27,2,1565.12
2518,1454,22,1,4980.46
2519,1455,9,1,5470.65
2520,1456,20,2,3781.77
2521,1456,29,1,2198.50
2522,1457,12,1,9860.41
2523,1458,14,1,916.60
2524,1459,38,2,2729.53
2525,1460,40,1,879.72
2526,1460,3,1,2752.66
2527,1461,19,1,4414.74
2528,1462,27,2,1563.30
2529,1462,30,2,1728.99
2530,1463,13,1,1771.37
2531,1464,32,1,216.26
2532,1465,22,3,5343.79
2533,1465,2,1,31243.22
2534,1466,2,1,32903.16
2535,1466,25,3,9332.30
2536,1467,44,1,739.53
2537,1468,19,1,4365.88
2538,1468,24,1,2185.34
2539,1468,8,1,429.72
2540,1469,24,1,2045.54
2541,1470,23,1,2754.14
2542,1471,28,1,452.62
2543,1471,12,3,9228.96
2544,1471,8,1,471.15
2545,1472,45,1,812.09
2546,1472,27,2,1516.91
2547,1473,20,1,3801.04
2548,1473,38,2,2674.23
2549,1474,31,1,291.50
2550,1475,36,2,652.36
2551,1475,21,2,3186.17
2552,1476,26,1,18696.90
2553,1477,40,3,954.07
2554,1477,44,1,744.02
2555,1478,34,1,304.39
2556,1478,33,1,249.29
2557,1479,36,1,651.32
2558,1480,14,1,917.87
2559,1481,3,1,2713.16
2560,1482,16,3,2384.02
2561,1482,14,1,906.54
2562,1483,43,1,477.48
2563,1483,16,1,2437.17
2564,1483,35,3,321.91
2565,1484,34,1,313.17
2566,1484,20,1,3896.02
2567,1485,29,1,2144.66
2568,1486,9,1,5506.88
2569,1486,1,1,18118.80
2570,1486,35,2,316.95
2571,1487,18,1,6705.51
2572,1488,2,1,32474.38
2573,1489,44,2,769.62
2574,1490,28,1,454.22
2575,1490,27,1,1502.74
2576,1491,36,1,704.12
2577,1491,31,1,281.86
2578,1492,34,1,287.65
2579,1493,17,1,3911.40
2580,1493,25,1,8753.11
2581,1493,40,1,904.09
2582,1494,26,1,18207.09
2583,1494,20,1,3667.99
2584,1494,42,1,1441.15
2585,1495,36,2,664.24
2586,1495,37,3,1186.63
2587,1496,34,1,311.92
2588,1497,35,2,322.45
2589,1497,12,2,9255.84
2590,1498,41,1,2174.42
2591,1498,42,1,1356.00
2592,1499,30,1,1797.47
2593,1500,18,3,6614.07
2594,1500,4,1,8512.48
2595,1501,20,2,3985.96
2596,1502,32,3,226.32
2597,1502,33,1,257.01
2598,1502,16,2,2493.47
2599,1502,4,1,8456.95
2600,1503,43,3,503.08
2601,1504,30,1,1710.38
2602,1504,33,2,255.77
2603,1504,25,2,8572.27
2604,1505,31,1,273.31
2605,1506,39,1,1884.26
2606,1507,11,1,7493.75
2607,1507,30,3,1773.92
2608,1507,3,2,2883.90
2609,1508,4,1,8149.61
2610,1509,28,1,459.69
2611,1509,29,2,2120.20
2612,1510,6,1,21103.91
2613,1511,23,1,2835.66
2614,1511,43,1,471.20
2615,1511,2,2,31422.41
2616,1511,22,1,5265.47
2617,1512,12,2,9415.22
2618,1512,37,3,1162.34
2619,1512,33,1,262.37
2620,1512,31,2,287.82
2621,1513,14,1,902.65
2622,1514,33,1,249.01
2623,1515,3,1,2682.83
2624,1515,24,1,2091.42
2625,1515,10,2,1233.42
2626,1516,38,1,2665.86
2627,1516,27,2,1495.96
2628,1516,24,2,2068.78
2629,1517,7,2,825.82
2630,1517,8,3,450.17
2631,1518,20,3,3612.37
2632,1519,24,1,2003.43
2633,1520,39,2,1871.48
2634,1521,7,1,836.33
2635,1521,26,3,18581.59
2636,1521,36,1,713.89
2637,1521,38,1,2893.62
2638,1522,16,1,2310.30
2639,1523,6,1,21834.97
2640,1524,3,1,2716.35
2641,1525,27,3,1475.96
2642,1526,10,1,1179.10
2643,1527,27,1,1445.83
2644,1528,16,1,2494.00
2645,1529,10,2,1153.53
2646,1529,30,1,1882.83
2647,1530,44,1,744.47
2648,1530,28,1,448.31
2649,1530,36,1,650.83
2650,1531,45,1,879.70
2651,1532,45,1,876.37
2652,1533,24,2,2188.00
2653,1533,13,1,1865.71
2654,1533,37,1,1173.83
2655,1533,15,1,3142.29
2656,1534,27,1,1547.65
2657,1535,38,1,2690.32
2658,1535,19,1,4289.43
2659,1535,13,1,1781.27
2660,1536,34,2,303.84
2661,1537,8,1,459.93
2662,1537,37,1,1242.74
2663,1538,5,2,9240.82
2664,1538,21,1,3141.14
2665,1539,15,1,3165.23
2666,1540,16,1,2380.00
2667,1541,1,1,19003.66
2668,1541,21,1,3101.92
2669,1542,4,1,8534.22
2670,1542,1,1,18325.40
2671,1543,15,1,3070.69
2672,1543,29,1,2272.26
2673,1543,3,2,2783.43
2674,1543,41,1,2130.47
2675,1544,40,1,936.56
2676,1544,11,2,8082.83
2677,1545,41,1,2231.23
2678,1545,37,2,1184.89
2679,1545,31,1,278.71
2680,1546,24,1,2014.82
2681,1546,3,3,2726.29
2682,1547,37,1,1224.17
2683,1547,16,3,2444.55
2684,1548,38,2,2829.84
2685,1548,6,1,21444.17
2686,1549,32,1,228.57
2687,1549,38,1,2799.88
2688,1550,17,1,3743.15
2689,1550,20,2,3849.20
2690,1551,23,1,2920.79
2691,1551,10,1,1142.57
2692,1551,22,1,5429.06
2693,1552,24,1,2049.80
2694,1553,1,1,19204.36
2695,1554,10,1,1226.55
2696,1555,38,1,2704.83
2697,1556,9,3,5681.61
2698,1557,5,1,9211.53
2699,1557,8,2,460.78
2700,1558,39,2,1851.83
2701,1559,1,1,17700.81
2702,1560,37,1,1206.69
2703,1561,4,3,8499.66
2704,1561,13,1,1740.26
2705,1562,43,1,481.15
2706,1563,32,2,226.27
2707,1564,43,1,462.44
2708,1565,9,2,5280.31
2709,1566,28,1,460.59
2710,1566,42,3,1372.83
2711,1567,32,1,222.99
2712,1568,24,1,2203.00
2713,1568,25,2,8587.87
2714,1568,45,1,876.86
2715,1568,37,2,1256.51
2716,1569,16,2,2455.04
2717,1570,43,2,491.07
2718,1570,30,2,1819.77
2719,1571,4,1,8164.96
2720,1572,18,2,6644.61
2721,1573,31,1,281.16
2722,1574,8,2,439.30
2723,1574,32,1,230.57
2724,1575,39,1,1865.40
2725,1576,40,1,904.64
2726,1576,43,1,466.38
2727,1577,25,1,8980.33
2728,1578,12,1,9059.29
2729,1578,23,1,2716.04
2730,1579,17,1,3656.77
2731,1579,28,1,449.59
2732,1580,37,3,1209.02
2733,1580,27,1,1460.85
2734,1581,41,1,2258.22
2735,1582,14,1,963.43
2736,1583,33,1,253.12
2737,1583,31,2,270.98
2738,1584,4,1,8310.25
2739,1584,9,1,5495.03
2740,1585,8,1,452.63
2741,1586,43,1,469.94
2742,1587,29,1,2304.18
2743,1588,9,1,5579.63
2744,1588,38,1,2753.98
2745,1588,15,3,3293.83
2746,1589,18,2,6723.60
2747,1589,44,1,769.35
2748,1590,21,1,3198.38
2749,1590,31,1,289.66
2750,1591,20,1,3957.56
2751,1592,14,1,922.11
2752,1592,20,1,3961.50
2753,1593,45,1,837.40
2754,1594,10,1,1172.60
2755,1594,30,1,1851.70
2756,1594,11,1,7957.43
2757,1595,42,1,1388.48
2758,1596,17,1,3813.62
2759,1596,13,2,1852.38
2760,1596,37,3,1236.79
2761,1597,21,1,3282.89
2762,1597,2,1,33352.76
2763,1598,18,1,6640.96
2764,1598,7,1,819.90
2765,1599,38,1,2834.23
2766,1600,38,1,2917.83
2767,1601,34,2,300.15
2768,1602,40,1,962.26
2769,1602,27,2,1554.40
2770,1602,42,1,1381.76
2771,1603,21,2,3324.08
2772,1603,14,1,910.97
2773,1603,34,2,286.13
2774,1603,20,1,3784.06
2775,1604,42,1,1466.88
2776,1605,44,1,726.55
2777,1606,22,1,5024.59
2778,1606,21,3,3347.68
2779,1606,19,2,4428.76
2780,1607,25,1,9074.23
2781,1608,16,1,2280.95
2782,1609,6,1,21403.96
2783,1609,29,1,2290.88
2784,1609,16,3,2472.35
2785,1610,17,1,3861.56
2786,1610,31,1,288.29
2787,1610,44,1,755.30
2788,1611,5,1,9451.89
2789,1611,4,1,8236.40
2790,1611,29,1,2147.15
2791,1612,6,1,21275.01
2792,1612,12,1,9126.36
2793,1613,5,1,8778.28
2794,1614,28,1,431.37
2795,1614,17,2,3954.79
2796,1615,13,1,1745.47
2797,1616,1,1,18205.01
2798,1617,5,1,9548.93
2799,1617,22,1,5168.41
2800,1617,28,1,457.51
2801,1618,36,1,693.86
2802,1618,11,1,8036.34
2803,1619,11,2,8082.97
2804,1619,6,1,21125.82
2805,1620,37,1,1212.91
2806,1621,19,1,4612.99
2807,1621,8,1,450.60
2808,1622,26,3,18145.95
2809,1623,19,1,4344.23
2810,1623,11,3,8056.50
2811,1624,2,1,30537.47
2812,1624,7,1,884.18
2813,1624,29,1,2244.40
2814,1625,33,1,260.53
2815,1626,40,1,880.82
2816,1627,30,3,1817.97
2817,1627,12,1,9391.31
2818,1628,21,3,3139.89
2819,1628,39,1,1825.07
2820,1628,7,1,884.75
2821,1629,10,2,1207.17
2822,1630,7,1,812.74
2823,1631,9,1,5422.62
2824,1632,35,1,321.38
2825,1632,11,3,8168.82
2826,1632,16,2,2315.41
2827,1633,17,1,3759.36
2828,1633,26,2,18233.52
2829,1634,11,1,8061.33
2830,1634,1,2,18043.31
2831,1634,9,1,5458.15
2832,1634,21,2,3300.33
2833,1635,2,1,30830.77
2834,1636,13,3,1828.92
2835,1636,42,2,1399.09
2836,1636,41,2,2287.95
2837,1637,31,1,281.09
2838,1637,20,2,3938.76
2839,1638,9,1,5471.85
2840,1639,19,2,4298.29
2841,1640,14,1,986.33
2842,1641,5,1,9359.36
2843,1642,39,1,1793.15
2844,1642,32,3,216.58
2845,1642,10,1,1181.56
2846,1643,28,1,436.83
2847,1643,43,1,503.91
2848,1643,35,1,327.17
2849,1644,15,1,3263.78
2850,1644,38,1,2844.12
2851,1645,11,1,7707.43
2852,1645,33,1,264.44
2853,1645,37,1,1240.10
2854,1646,28,1,467.31
2855,1646,34,2,286.19
2856,1647,15,1,3332.51
2857,1648,15,1,3232.67
2858,1648,6,1,21055.71
2859,1649,28,1,454.19
2860,1650,42,1,1373.74
2861,1650,13,1,1720.27
2862,1651,31,3,293.91
2863,1652,31,1,286.25
2864,1653,20,1,3829.59
2865,1653,37,1,1249.55
2866,1654,23,1,2801.28
2867,1655,27,2,1460.65
2868,1655,9,3,5671.53
2869,1656,23,2,2732.02
2870,1656,5,1,9070.28
2871,1656,40,2,888.99
2872,1657,22,1,5042.00
2873,1658,13,1,1773.18
2874,1658,3,1,2775.77
2875,1658,21,1,3153.40
2876,1659,7,1,833.73
2877,1659,2,1,31137.26
2878,1659,39,2,1877.70
2879,1660,23,2,2662.75
2880,1661,2,1,31989.21
2881,1661,17,3,3664.10
2882,1661,5,1,8863.56
2883,1662,32,2,230.07
2884,1662,33,3,252.17
2885,1662,30,3,1832.12
2886,1663,35,1,320.51
2887,1664,34,2,304.62
2888,1665,15,3,3138.31
2889,1665,23,1,2850.96
2890,1666,9,1,5313.68
2891,1666,8,2,470.16
2892,1667,32,2,213.78
2893,1668,39,2,1747.05
2894,1669,7,1,890.29
2895,1669,2,1,31782.35
2896,1669,35,2,329.01
2897,1669,33,1,253.74
2898,1670,2,1,32963.73
2899,1670,16,1,2380.20
2900,1670,35,1,315.91
2901,1671,3,3,2696.12
2902,1672,20,2,3619.02
2903,1672,5,1,8781.90
2904,1673,28,1,452.26
2905,1673,5,1,9330.21
2906,1674,12,1,9601.25
2907,1674,5,1,9581.58
2908,1675,43,1,456.99
2909,1676,20,1,3707.21
2910,1677,20,1,3766.32
2911,1677,9,1,5249.74
2912,1678,26,1,17121.58
2913,1679,13,1,1770.52
2914,1680,30,1,1733.97
2915,1681,10,1,1221.48
2916,1681,44,1,739.30
2917,1682,45,1,814.73
2918,1682,30,1,1850.60
2919,1683,39,3,1809.78
2920,1683,36,2,707.62
2921,1684,32,2,229.19
2922,1684,28,2,437.30
2923,1684,31,1,284.38
2924,1685,14,1,910.48
2925,1686,15,1,3091.44
2926,1686,40,1,917.84
2927,1686,30,1,1775.02
2928,1686,42,1,1374.67
2929,1687,27,2,1437.67
2930,1687,33,2,258.86
2931,1688,18,1,6759.24
2932,1688,8,1,470.78
2933,1689,26,2,17172.09
2934,1689,20,1,3912.24
2935,1690,32,2,220.22
2936,1691,37,2,1204.72
2937,1691,7,1,863.74
2938,1692,3,3,2891.63
2939,1692,24,1,2156.11
2940,1693,29,1,2159.56
2941,1693,6,1,21803.27
2942,1694,27,1,1571.57
2943,1694,30,2,1883.44
2944,1695,23,1,2816.50
2945,1696,4,1,8369.41
2946,1697,23,2,2848.66
2947,1697,22,1,5427.22
2948,1698,29,1,2190.33
2949,1698,34,1,300.10
2950,1698,38,1,2932.17
2951,1699,11,2,7979.34
2952,1699,42,3,1441.87
2953,1700,3,2,2850.16
2954,1700,30,1,1759.90
2955,1701,40,1,963.23
2956,1701,20,3,3907.27
2957,1702,7,1,838.70
2958,1703,45,1,887.70
2959,1704,2,3,33553.83
2960,1705,27,1,1487.77
2961,1705,31,3,270.17
2962,1706,19,1,4701.25
2963,1707,45,1,854.13
2964,1708,8,2,471.58
2965,1709,30,1,1738.27
2966,1709,1,1,17661.96
2967,1710,19,1,4614.62
2968,1711,9,1,5431.91
2969,1712,34,1,303.41
2970,1713,17,1,3918.13
2971,1714,14,1,907.92
2972,1715,15,3,3296.90
2973,1715,33,1,262.46
2974,1716,38,1,2773.10
2975,1716,37,1,1174.04
2976,1717,34,1,312.87
2977,1718,4,1,8727.63
2978,1718,6,1,21198.98
2979,1719,17,3,3871.95
2980,1720,7,1,838.71
2981,1720,33,1,268.24
2982,1720,8,1,438.56
2983,1721,30,1,1841.19
2984,1722,25,2,8872.41
2985,1723,45,1,839.80
2986,1724,42,1,1358.77
2987,1725,22,1,5271.23
2988,1726,2,1,30488.86
2989,1727,7,1,841.67
2990,1728,4,1,8184.31
2991,1728,3,1,2848.97
2992,1729,42,2,1439.78
2993,1730,16,2,2367.73
2994,1731,17,1,3730.07
2995,1732,8,2,432.39
2996,1733,43,1,485.33
2997,1733,40,1,887.03
2998,1734,6,1,22719.47
2999,1734,35,1,318.03
3000,1735,21,3,3168.47
3001,1735,35,1,324.52
3002,1736,35,1,331.25
3003,1737,43,3,464.78
3004,1737,20,1,3684.04
3005,1738,38,2,2803.13
3006,1738,15,1,3343.68
3007,1739,41,2,2127.71
3008,1739,22,1,5114.75
3009,1740,32,2,224.75
3010,1740,21,1,3227.49
3011,1740,3,2,2836.53
3012,1741,14,1,977.39
3013,1742,9,1,5610.68
3014,1742,23,1,2795.08
3015,1742,12,1,9889.26
3016,1743,17,1,3726.33
3017,1743,38,1,2674.80
3018,1744,25,1,9232.67
3019,1745,25,1,9309.65
3020,1745,20,1,3748.38
3021,1745,35,1,310.65
3022,1746,15,2,3300.98
3023,1747,42,1,1383.18
3024,1747,19,1,4337.87
3025,1748,17,1,3669.72
3026,1749,23,2,2828.85
3027,1750,28,1,465.02
3028,1751,15,2,3277.82
3029,1751,10,1,1192.84
3030,1752,9,1,5740.94
3031,1753,31,1,285.20
3032,1753,19,2,4372.92
3033,1754,42,2,1434.93
3034,1755,38,1,2802.38
3035,1755,20,1,3970.14
3036,1755,16,3,2390.38
3037,1755,44,1,724.15
3038,1756,28,1,439.41
3039,1756,6,1,21477.64
3040,1756,32,3,215.74
3041,1757,23,1,2787.80
3042,1757,40,1,884.67
3043,1758,13,2,1798.74
3044,1759,44,1,720.49
3045,1759,43,1,496.80
3046,1759,10,3,1173.58
3047,1760,14,1,922.32
3048,1761,9,1,5449.76
3049,1761,31,2,285.89
3050,1761,25,2,8701.33
3051,1762,25,1,8781.26
3052,1763,36,1,680.32
3053,1764,2,2,32974.90
3054,1764,23,1,2828.87
3055,1764,1,1,19008.65
3056,1764,9,1,5575.04
3057,1765,11,3,8148.95
3058,1765,34,1,312.94
3059,1766,31,2,271.11
3060,1767,21,1,3331.41
3061,1767,45,1,861.79
3062,1768,13,1,1748.87
3063,1768,9,1,5635.40
3064,1768,29,1,2271.47
3065,1769,3,1,2766.22
3066,1770,11,1,7561.09
3067,1771,17,1,3973.44
3068,1771,45,1,874.42
3069,1772,22,1,5125.37
3070,1772,14,1,994.61
3071,1772,32,1,209.09
3072,1772,5,1,8918.98
3073,1773,15,1,3221.87
3074,1773,2,1,31924.19
3075,1774,15,1,3312.00
3076,1775,7,1,823.89
3077,1775,9,3,5742.74
3078,1775,40,2,921.58
3079,1776,11,1,7764.02
3080,1777,24,2,2141.31
3081,1777,39,1,1784.16
3082,1777,41,2,2090.06
3083,1778,10,1,1207.29
3084,1779,6,3,21166.72
3085,1779,11,1,7997.02
3086,1780,12,1,9971.17
3087,1781,37,2,1155.77
3088,1781,27,1,1546.93
3089,1782,40,3,884.58
3090,1782,34,1,308.69
3091,1782,30,1,1740.12
3092,1783,36,1,649.85
3093,1784,1,2,18098.57
3094,1785,22,1,5436.47
3095,1786,8,3,429.62
3096,1786,15,1,3214.80
3097,1787,23,1,2878.78
3098,1788,44,1,783.71
3099,1789,22,1,4990.42
3100,1790,19,1,4683.93
3101,1791,16,1,2429.29
3102,1792,9,1,5461.09
3103,1792,29,1,2208.84
3104,1793,45,1,833.72
3105,1794,15,2,3143.66
3106,1794,42,1,1463.62
3107,1794,36,1,673.29
3108,1794,18,1,6744.88
3109,1795,13,3,1818.86
3110,1796,37,3,1152.79
3111,1797,25,1,8484.83
3112,1797,29,1,2239.33
3113,1798,45,1,870.04
3114,1798,27,2,1529.47
3115,1799,24,1,2125.32
3116,1799,35,3,306.75
3117,1799,21,1,3299.53
3118,1800,42,1,1390.03
3119,1801,33,1,262.06
3120,1801,29,1,2286.41
3121,1801,40,1,917.49
3122,1802,11,1,7575.95
3123,1803,28,1,454.39
3124,1803,18,3,6777.10
3125,1803,23,1,2729.12
3126,1804,35,1,313.37
3127,1804,1,1,18664.98
3128,1804,18,1,6219.38
3129,1805,29,1,2217.58
3130,1805,24,3,2183.99
3131,1806,9,1,5746.70
3132,1806,4,1,8884.90
3133,1806,15,3,3288.42
3134,1807,24,1,2096.59
3135,1808,5,1,8969.23
3136,1809,22,1,5203.09
3137,1810,38,1,2699.72
3138,1810,8,1,442.82
3139,1811,2,1,32126.89
3140,1812,1,3,19075.72
3141,1812,22,1,5279.75
3142,1813,14,1,988.18
3143,1814,16,2,2377.36
3144,1815,9,1,5463.53
3145,1815,38,3,2734.75
3146,1816,39,2,1854.23
3147,1816,29,1,2095.48
3148,1816,2,1,31607.45
3149,1817,16,3,2468.14
3150,1817,29,2,2107.46
3151,1817,3,2,2796.70
3152,1818,19,1,4526.92
3153,1819,41,2,2288.71
3154,1820,45,1,823.35
3155,1821,23,2,2858.20
3156,1822,1,1,18268.11
3157,1822,21,1,3177.31
3158,1823,19,2,4413.42
3159,1823,35,1,319.65
3160,1824,15,1,3120.22
3161,1825,39,1,1741.16
3162,1825,33,1,253.71
3163,1826,6,1,21350.90
3164,1826,41,1,2281.29
3165,1827,34,1,308.56
3166,1827,11,1,7954.97
3167,1827,8,1,466.25
3168,1828,45,1,868.56
3169,1829,17,1,3912.13
3170,1829,23,1,2892.41
3171,1829,27,1,1441.57
3172,1830,42,1,1388.48
3173,1830,45,1,827.11
3174,1830,25,1,8542.87
3175,1830,1,1,18941.39
3176,1831,42,1,1458.89
3177,1832,29,2,2248.31
3178,1832,26,1,18650.39
3179,1832,24,1,2077.75
3180,1833,9,1,5630.57
3181,1833,1,1,18760.41
3182,1834,20,2,3962.10
3183,1834,22,1,5129.15
3184,1835,40,1,919.55
3185,1836,36,1,713.73
3186,1837,20,2,3663.86
3187,1838,5,1,9249.69
3188,1839,27,1,1549.03
3189,1839,39,1,1832.30
3190,1840,28,1,430.28
3191,1840,44,2,722.98
3192,1841,28,1,429.18
3193,1842,6,1,21022.34
3194,1843,45,1,855.67
3195,1844,16,1,2306.89
3196,1844,2,2,31241.10
3197,1844,6,1,21678.01
3198,1845,21,1,3142.33
3199,1845,22,1,5090.57
3200,1846,26,1,17234.68
3201,1847,39,1,1755.53
3202,1848,34,1,287.19
3203,1849,37,2,1163.97
3204,1850,6,1,21668.01
3205,1850,43,1,476.36
3206,1851,16,3,2473.89
3207,1851,43,1,494.67
3208,1852,35,1,312.01
3209,1853,35,3,314.46
3210,1854,3,1,2832.12
3211,1854,45,1,816.92
3212,1855,28,2,469.54
3213,1855,9,1,5483.79
3214,1855,17,2,3673.89
3215,1856,44,3,733.80
3216,1857,24,2,2096.90
3217,1858,13,1,1840.84
3218,1858,28,1,471.90
3219,1859,1,1,19402.89
3220,1860,32,2,223.95
3221,1860,5,3,9027.78
3222,1860,39,2,1831.70
3223,1861,1,1,19341.95
3224,1862,7,3,818.06
3225,1863,24,1,2128.12
3226,1863,41,2,2250.82
3227,1863,5,1,9500.16
3228,1864,18,1,6198.17
3229,1864,27,1,1488.75
3230,1864,45,1,874.82
3231,1865,44,1,724.17
