1289,1289,2022-06-28,Vodafone Cash,36386.36,Paid
1290,1290,2022-06-29,Cash,11171.59,Failed
1291,1291,2022-06-29,Instapay,4458.90,Paid
1292,1292,2022-07-01,Credit Card,20702.58,Paid
1293,1293,2022-07-01,Credit Card,62246.46,Paid
1294,1294,2022-06-29,Credit Card,331.24,Paid
1295,1295,2022-07-01,Vodafone Cash,710.93,Paid
1296,1296,2022-06-30,Credit Card,1726.15,Refunded
1297,1297,2022-06-29,Bank Transfer,440.00,Paid
1298,1298,2022-06-30,Cash,4207.84,Paid
1299,1299,2022-06-30,Vodafone Cash,42461.08,Paid
1300,1300,2022-07-01,Cash,28056.57,Paid
1301,1301,2022-07-02,Credit Card,16920.22,Paid
1302,1302,2022-06-30,Credit Card,600.54,Paid
1303,1303,2022-07-01,Cash,8851.36,Paid
1304,1304,2022-07-03,Credit Card,39489.42,Refunded
1305,1305,2022-07-02,Credit Card,103154.74,Failed
1306,1306,2022-07-03,Cash,21376.26,Refunded
1307,1307,2022-07-03,Bank Transfer,6612.42,Paid
1308,1308,2022-07-03,Credit Card,822.88,Paid
1309,1309,2022-07-01,Credit Card,1293.09,Paid
1310,1310,2022-07-03,Cash,4622.90,Paid
1311,1311,2022-07-03,Cash,22278.96,Paid
1312,1312,2022-07-03,Instapay,1015.96,Paid
1313,1313,2022-07-02,Credit Card,18470.69,Paid
1314,1314,2022-07-02,Credit Card,2330.79,Failed
1315,1315,2022-07-03,Credit Card,13525.12,Paid
1316,1316,2022-07-05,Credit Card,8680.44,Failed
1317,1317,2022-07-05,Instapay,3336.69,Paid
1318,1318,2022-07-05,Credit Card,42901.66,Refunded
1319,1319,2022-07-05,Credit Card,3801.67,Paid
1320,1320,2022-07-04,Vodafone Cash,17866.46,Failed
1321,1321,2022-07-04,Bank Transfer,3884.35,Paid
1322,1322,2022-07-05,Credit Card,10531.21,Paid
1323,1323,2022-07-03,Instapay,9329.73,Paid
1324,1324,2022-07-05,Instapay,5603.16,Paid
1325,1325,2022-07-06,Vodafone Cash,9405.52,Paid
1326,1326,2022-07-06,Cash,3860.52,Failed
1327,1327,2022-07-06,Instapay,9284.56,Paid
1328,1328,2022-07-06,Instapay,5674.60,Paid
1329,1329,2022-07-04,Vodafone Cash,11873.04,Paid
1330,1330,2022-07-05,Credit Card,2178.92,Failed
1331,1331,2022-07-04,Instapay,21002.29,Paid
1332,1332,2022-07-05,Credit Card,7123.36,Paid
1333,1333,2022-07-05,Cash,7052.26,Paid
1334,1334,2022-07-07,Credit Card,285.50,Paid
1335,1335,2022-07-06,Cash,5997.90,Paid
1336,1336,2022-07-06,Credit Card,3215.13,Paid
1337,1337,2022-07-05,Vodafone Cash,8165.94,Failed
1338,1338,2022-07-05,Credit Card,8098.34,Paid
1339,1339,2022-07-06,Credit Card,714.83,Paid
1340,1340,2022-07-06,Vodafone Cash,2124.89,Paid
1341,1341,2022-07-06,Credit Card,305.89,Paid
1342,1342,2022-07-07,Cash,1873.53,Failed
1343,1343,2022-07-06,Vodafone Cash,1791.48,Paid
1344,1344,2022-07-07,Vodafone Cash,2670.04,Paid
1345,1345,2022-07-06,Cash,42334.34,Paid
1346,1346,2022-07-06,Credit Card,2088.17,Paid
1347,1347,2022-07-08,Credit Card,921.55,Paid
1348,1348,2022-07-07,Instapay,2213.64,Paid
1349,1349,2022-07-07,Vodafone Cash,7447.61,Paid
1350,1350,2022-07-07,Vodafone Cash,1390.68,Paid
1351,1351,2022-07-08,Credit Card,8084.38,Failed
1352,1352,2022-07-08,Credit Card,4085.34,Paid
1353,1353,2022-07-07,Credit Card,6833.78,Failed
1354,1354,2022-07-07,Credit Card,323.44,Paid
1355,1355,2022-07-08,Vodafone Cash,3626.89,Paid
1356,1356,2022-07-08,Instapay,3141.03,Paid
1357,1357,2022-07-10,Credit Card,12430.37,Pending
1358,1358,2022-07-08,Cash,14380.65,Paid
1359,1359,2022-07-08,Instapay,5129.51,Paid
1360,1360,2022-07-08,Vodafone Cash,6067.33,Paid
1361,1361,2022-07-08,Instapay,222.61,Paid
1362,1362,2022-07-09,Credit Card,9447.69,Paid
1363,1363,2022-07-08,Credit Card,5828.71,Paid
1364,1364,2022-07-09,Credit Card,13021.19,Failed
1365,1365,2022-07-09,Instapay,1873.70,Pending
1366,1366,2022-07-11,Vodafone Cash,3155.98,Paid
1367,1367,2022-07-09,Vodafone Cash,22684.78,Paid
1368,1368,2022-07-09,Vodafone Cash,31833.55,Paid
1369,1369,2022-07-10,Instapay,37348.06,Paid
1370,1370,2022-07-09,Instapay,40000.15,Paid
1371,1371,2022-07-10,Instapay,294.80,Paid
1372,1372,2022-07-10,Vodafone Cash,1228.96,Paid
1373,1373,2022-07-11,Credit Card,28748.49,Pending
1374,1374,2022-07-10,Credit Card,5771.54,Paid
1375,1375,2022-07-12,Credit Card,472.86,Paid
1376,1376,2022-07-10,Credit Card,532.52,Paid
1377,1377,2022-07-11,Credit Card,16250.42,Paid
1378,1378,2022-07-12,Credit Card,1187.36,Failed
1379,1379,2022-07-11,Credit Card,1876.76,Paid
1380,1380,2022-07-11,Credit Card,451.60,Paid
1381,1381,2022-07-11,Vodafone Cash,4516.84,Paid
1382,1382,2022-07-10,Credit Card,21598.01,Failed
1383,1383,2022-07-11,Instapay,3133.79,Paid
1384,1384,2022-07-11,Credit Card,586.80,Paid
1385,1385,2022-07-11,Cash,15924.47,Paid
1386,1386,2022-07-12,Cash,237.84,Paid
1387,1387,2022-07-12,Cash,2895.37,Paid
1388,1388,2022-07-12,Vodafone Cash,5627.32,Paid
1389,1389,2022-07-11,Instapay,12036.16,Failed
1390,1390,2022-07-11,Vodafone Cash,6851.94,Pending
1391,1391,2022-07-12,Cash,7766.76,Paid
1392,1392,2022-07-12,Cash,39056.26,Paid
1393,1393,2022-07-13,Cash,3131.78,Refunded
1394,1394,2022-07-13,Vodafone Cash,7564.87,Pending
1395,1395,2022-07-13,Instapay,2118.61,Paid
1396,1396,2022-07-13,Cash,1479.44,Paid
1397,1397,2022-07-13,Cash,9496.92,Failed
1398,1398,2022-07-15,Instapay,6187.85,Paid
1399,1399,2022-07-14,Credit Card,15353.06,Paid
1400,1400,2022-07-14,Credit Card,331.61,Paid
1401,1401,2022-07-14,Credit Card,13467.84,Paid
1402,1402,2022-07-15,Cash,22714.68,Paid
1403,1403,2022-07-16,Cash,7792.29,Paid
1404,1404,2022-07-15,Credit Card,1184.38,Paid
1405,1405,2022-07-15,Instapay,24580.90,Paid
1406,1406,2022-07-15,Credit Card,11138.10,Paid
1407,1407,2022-07-16,Bank Transfer,6129.40,Pending
1408,1408,2022-07-16,Credit Card,3258.70,Pending
1409,1409,2022-07-17,Credit Card,283.89,Paid
1410,1410,2022-07-18,Credit Card,2884.19,Paid
1411,1411,2022-07-17,Credit Card,7319.10,Paid
1412,1412,2022-07-19,Bank Transfer,869.44,Refunded
1413,1413,2022-07-17,Credit Card,896.60,Paid
1414,1414,2022-07-19,Vodafone Cash,15130.20,Paid
1415,1415,2022-07-18,Bank Transfer,2130.53,Paid
1416,1416,2022-07-18,Bank Transfer,4933.39,Paid
1417,1417,2022-07-18,Credit Card,18653.46,Paid
1418,1418,2022-07-18,Vodafone Cash,3346.76,Failed
1419,1419,2022-07-18,Bank Transfer,1872.04,Paid
1420,1420,2022-07-19,Bank Transfer,10522.84,Paid
1421,1421,2022-07-19,Vodafone Cash,600.08,Refunded
1422,1422,2022-07-18,Instapay,5316.85,Paid
1423,1423,2022-07-20,Credit Card,9120.18,Failed
1424,1424,2022-07-20,Vodafone Cash,267.26,Pending
1425,1425,2022-07-20,Credit Card,2279.22,Paid
1426,1426,2022-07-18,Cash,998.14,Paid
1427,1427,2022-07-20,Instapay,22562.25,Pending
1428,1428,2022-07-21,Bank Transfer,907.56,Paid
1429,1429,2022-07-20,Bank Transfer,13075.08,Paid
1430,1430,2022-07-21,Instapay,5951.14,Paid
1431,1431,2022-07-21,Instapay,2194.40,Refunded
1432,1432,2022-07-19,Credit Card,3892.21,Paid
1433,1433,2022-07-21,Bank Transfer,4154.55,Paid
1434,1434,2022-07-20,Vodafone Cash,18862.30,Paid
1435,1435,2022-07-21,Credit Card,38455.07,Failed
1436,1436,2022-07-22,Credit Card,2448.70,Paid
1437,1437,2022-07-21,Cash,22936.05,Paid
1438,1438,2022-07-21,Cash,4322.27,Paid
1439,1439,2022-07-22,Cash,17426.68,Paid
1440,1440,2022-07-21,Credit Card,3101.62,Failed
1441,1441,2022-07-20,Credit Card,307.45,Paid
1442,1442,2022-07-22,Cash,5565.31,Paid
1443,1443,2022-07-23,Vodafone Cash,2994.63,Paid
1444,1444,2022-07-23,Credit Card,1591.83,Paid
1445,1445,2022-07-23,Credit Card,16261.92,Paid
1446,1446,2022-07-21,Vodafone Cash,618.68,Paid
1447,1447,2022-07-24,Cash,5075.71,Paid
1448,1448,2022-07-22,Credit Card,2635.20,Paid
1449,1449,2022-07-22,Cash,1439.24,Paid
1450,1450,2022-07-23,Instapay,4821.88,Paid
1451,1451,2022-07-24,Vodafone Cash,30853.94,Pending
1452,1452,2022-07-23,Credit Card,2871.32,Paid
1453,1453,2022-07-25,Vodafone Cash,39142.38,Paid
1454,1454,2022-07-24,Cash,5000.46,Paid
1455,1455,2022-07-25,Credit Card,5479.65,Failed
1456,1456,2022-07-24,Cash,9771.04,Paid
1457,1457,2022-07-24,Cash,9878.41,Paid
1458,1458,2022-07-25,Cash,925.60,Paid
1459,1459,2022-07-26,Cash,5468.06,Paid
1460,1460,2022-07-24,Vodafone Cash,3644.38,Failed
1461,1461,2022-07-25,Vodafone Cash,4423.74,Pending
1462,1462,2022-07-25,Instapay,6602.58,Paid
1463,1463,2022-07-24,Credit Card,1780.37,Paid
1464,1464,2022-07-24,Credit Card,228.26,Paid
1465,1465,2022-07-25,Credit Card,47283.59,Pending
1466,1466,2022-07-27,Vodafone Cash,60909.06,Paid
1467,1467,2022-07-27,Vodafone Cash,748.53,Paid
1468,1468,2022-07-25,Bank Transfer,6989.94,Paid
1469,1469,2022-07-26,Instapay,2065.54,Paid
1470,1470,2022-07-25,Instapay,2766.14,Paid
1471,1471,2022-07-26,Instapay,28619.65,Pending
1472,1472,2022-07-28,Instapay,3865.91,Paid
1473,1473,2022-07-27,Credit Card,9158.50,Paid
1474,1474,2022-07-26,Instapay,303.50,Paid
1475,1475,2022-07-28,Bank Transfer,7686.06,Refunded
1476,1476,2022-07-26,Credit Card,18705.90,Pending
1477,1477,2022-07-27,Cash,3621.23,Paid
1478,1478,2022-07-26,Credit Card,562.68,Paid
1479,1479,2022-07-26,Cash,669.32,Paid
1480,1480,2022-07-26,Credit Card,926.87,Paid
1481,1481,2022-07-26,Vodafone Cash,2735.16,Paid
1482,1482,2022-07-28,Vodafone Cash,8067.60,Paid
1483,1483,2022-07-28,Instapay,3889.38,Pending
1484,1484,2022-07-28,Cash,4234.19,Failed
1485,1485,2022-07-27,Instapay,2164.66,Paid
1486,1486,2022-07-27,Bank Transfer,24268.58,Paid
1487,1487,2022-07-27,Credit Card,6723.51,Paid
1488,1488,2022-07-29,Instapay,32483.38,Paid
1489,1489,2022-07-28,Instapay,1554.24,Paid
1490,1490,2022-07-27,Credit Card,1965.96,Refunded
1491,1491,2022-07-29,Vodafone Cash,1003.98,Paid
1492,1492,2022-07-30,Instapay,305.65,Paid
1493,1493,2022-07-28,Credit Card,13577.60,Pending
1494,1494,2022-07-30,Instapay,23325.23,Paid
1495,1495,2022-07-30,Credit Card,4900.37,Paid
1496,1496,2022-07-28,Bank Transfer,320.92,Paid
1497,1497,2022-07-31,Credit Card,19165.58,Paid
1498,1498,2022-07-30,Credit Card,3539.42,Paid
1499,1499,2022-07-29,Credit Card,1806.47,Paid
1500,1500,2022-07-29,Cash,28369.69,Paid
1501,1501,2022-07-29,Credit Card,7996.92,Paid
1502,1502,2022-07-30,Cash,14391.86,Paid
1503,1503,2022-07-29,Bank Transfer,1527.24,Paid
1504,1504,2022-07-31,Bank Transfer,19375.46,Refunded
1505,1505,2022-07-29,Instapay,298.31,Paid
1506,1506,2022-07-30,Credit Card,1909.26,Paid
1507,1507,2022-08-01,Credit Card,18605.31,Paid
1508,1508,2022-07-30,Vodafone Cash,8158.61,Pending
1509,1509,2022-07-31,Bank Transfer,4712.09,Pending
1510,1510,2022-07-31,Instapay,21115.91,Failed
1511,1511,2022-07-31,Vodafone Cash,71429.15,Paid
1512,1512,2022-07-31,Credit Card,23177.47,Refunded
1513,1513,2022-08-02,Cash,920.65,Paid
1514,1514,2022-08-01,Vodafone Cash,258.01,Pending
1515,1515,2022-08-02,Instapay,7250.09,Paid
1516,1516,2022-07-31,Instapay,9804.34,Paid
1517,1517,2022-08-02,Credit Card,3022.15,Paid
1518,1518,2022-07-31,Cash,10855.11,Paid
1519,1519,2022-08-01,Credit Card,2021.43,Paid
1520,1520,2022-07-31,Bank Transfer,3751.96,Paid
1521,1521,2022-08-02,Vodafone Cash,60197.61,Paid
1522,1522,2022-08-01,Instapay,2328.30,Pending
1523,1523,2022-08-01,Vodafone Cash,21843.97,Pending
1524,1524,2022-08-02,Vodafone Cash,2734.35,Paid
1525,1525,2022-08-02,Vodafone Cash,4436.88,Paid
1526,1526,2022-08-02,Instapay,1188.10,Paid
1527,1527,2022-08-03,Instapay,1463.83,Paid
1528,1528,2022-08-03,Credit Card,2514.00,Paid
1529,1529,2022-08-01,Credit Card,4198.89,Paid
1530,1530,2022-08-03,Cash,1861.61,Paid
1531,1531,2022-08-03,Instapay,891.70,Paid
1532,1532,2022-08-02,Instapay,885.37,Failed
1533,1533,2022-08-02,Cash,10566.83,Paid
1534,1534,2022-08-03,Credit Card,1562.65,Paid
1535,1535,2022-08-02,Vodafone Cash,8776.02,Failed
1536,1536,2022-08-04,Credit Card,616.68,Paid
1537,1537,2022-08-05,Instapay,1714.67,Paid
1538,1538,2022-08-04,Instapay,21640.78,Refunded
1539,1539,2022-08-04,Credit Card,3174.23,Failed
1540,1540,2022-08-03,Credit Card,2389.00,Paid
1541,1541,2022-08-05,Instapay,22114.58,Paid
1542,1542,2022-08-04,Cash,26868.62,Paid
1543,1543,2022-08-06,Credit Card,13058.28,Paid
1544,1544,2022-08-06,Cash,17111.22,Paid
1545,1545,2022-08-06,Vodafone Cash,4897.72,Failed
1546,1546,2022-08-05,Cash,10202.69,Paid
1547,1547,2022-08-05,Credit Card,8569.82,Paid
1548,1548,2022-08-06,Credit Card,27112.85,Paid
1549,1549,2022-08-04,Credit Card,3048.45,Refunded
1550,1550,2022-08-06,Instapay,11450.55,Paid
1551,1551,2022-08-05,Credit Card,9501.42,Paid
1552,1552,2022-08-06,Credit Card,2058.80,Paid
1553,1553,2022-08-06,Bank Transfer,19216.36,Paid
1554,1554,2022-08-05,Cash,1238.55,Paid
1555,1555,2022-08-05,Credit Card,2713.83,Paid
1556,1556,2022-08-07,Credit Card,17059.83,Paid
1557,1557,2022-08-06,Credit Card,10142.09,Pending
1558,1558,2022-08-06,Cash,3721.66,Paid
1559,1559,2022-08-06,Bank Transfer,17712.81,Paid
1560,1560,2022-08-08,Credit Card,1224.69,Paid
1561,1561,2022-08-08,Vodafone Cash,27248.24,Paid
1562,1562,2022-08-06,Instapay,490.15,Paid
1563,1563,2022-08-07,Cash,461.54,Paid
1564,1564,2022-08-06,Vodafone Cash,477.44,Failed
1565,1565,2022-08-06,Credit Card,10569.62,Paid
1566,1566,2022-08-06,Bank Transfer,4591.08,Paid
1567,1567,2022-08-08,Credit Card,242.99,Paid
1568,1568,2022-08-08,Credit Card,22780.62,Paid
1569,1569,2022-08-07,Instapay,4928.08,Paid
1570,1570,2022-08-09,Cash,4636.68,Failed
1571,1571,2022-08-07,Credit Card,8189.96,Paid
1572,1572,2022-08-08,Credit Card,13307.22,Paid
1573,1573,2022-08-09,Vodafone Cash,306.16,Failed
1574,1574,2022-08-09,Credit Card,1127.17,Paid
1695,1695,2022-08-26,Cash,2825.50,Paid
1575,1575,2022-08-10,Vodafone Cash,1877.40,Pending
1576,1576,2022-08-09,Credit Card,1380.02,Paid
1577,1577,2022-08-09,Cash,8992.33,Pending
1578,1578,2022-08-11,Vodafone Cash,11784.33,Refunded
1579,1579,2022-08-11,Vodafone Cash,4118.36,Paid
1580,1580,2022-08-11,Cash,5099.91,Paid
1581,1581,2022-08-09,Bank Transfer,2267.22,Paid
1582,1582,2022-08-10,Instapay,985.43,Paid
1583,1583,2022-08-10,Instapay,820.08,Paid
1584,1584,2022-08-11,Instapay,13827.28,Pending
1585,1585,2022-08-10,Cash,464.63,Paid
1586,1586,2022-08-12,Cash,487.94,Paid
1587,1587,2022-08-11,Vodafone Cash,2322.18,Failed
1588,1588,2022-08-13,Instapay,18230.10,Paid
1589,1589,2022-08-11,Credit Card,14238.55,Pending
1590,1590,2022-08-11,Credit Card,3506.04,Paid
1591,1591,2022-08-11,Vodafone Cash,3966.56,Paid
1592,1592,2022-08-13,Cash,4892.61,Pending
1593,1593,2022-08-11,Instapay,846.40,Paid
1594,1594,2022-08-12,Credit Card,10990.73,Failed
1595,1595,2022-08-13,Credit Card,1397.48,Paid
1596,1596,2022-08-11,Credit Card,11243.75,Refunded
1597,1597,2022-08-13,Credit Card,36644.65,Paid
1598,1598,2022-08-14,Credit Card,7469.86,Paid
1599,1599,2022-08-13,Instapay,2843.23,Pending
1600,1600,2022-08-14,Instapay,2926.83,Paid
1601,1601,2022-08-14,Instapay,609.30,Pending
1602,1602,2022-08-13,Instapay,5461.82,Paid
1603,1603,2022-08-12,Vodafone Cash,11924.45,Refunded
1604,1604,2022-08-14,Vodafone Cash,1481.88,Paid
1605,1605,2022-08-13,Instapay,735.55,Paid
1606,1606,2022-08-13,Credit Card,23934.15,Paid
1607,1607,2022-08-13,Instapay,9089.23,Paid
1608,1608,2022-08-15,Instapay,2289.95,Failed
1609,1609,2022-08-14,Credit Card,31120.89,Refunded
1610,1610,2022-08-14,Cash,4923.15,Refunded
1611,1611,2022-08-13,Instapay,19847.44,Failed
1612,1612,2022-08-13,Credit Card,30410.37,Paid
1613,1613,2022-08-15,Credit Card,8796.28,Paid
1614,1614,2022-08-15,Credit Card,8349.95,Paid
1615,1615,2022-08-15,Cash,1754.47,Refunded
1616,1616,2022-08-14,Credit Card,18214.01,Paid
1617,1617,2022-08-14,Vodafone Cash,15189.85,Paid
1618,1618,2022-08-14,Vodafone Cash,8739.20,Paid
1619,1619,2022-08-14,Instapay,37300.76,Paid
1620,1620,2022-08-16,Credit Card,1221.91,Paid
1621,1621,2022-08-16,Cash,5072.59,Paid
1622,1622,2022-08-16,Cash,54446.85,Paid
1623,1623,2022-08-15,Vodafone Cash,28522.73,Paid
1624,1624,2022-08-16,Cash,33675.05,Paid
1625,1625,2022-08-16,Instapay,269.53,Paid
1626,1626,2022-08-15,Instapay,889.82,Paid
1627,1627,2022-08-18,Cash,14865.22,Pending
1628,1628,2022-08-17,Bank Transfer,12141.49,Paid
1629,1629,2022-08-17,Vodafone Cash,2423.34,Refunded
1630,1630,2022-08-17,Credit Card,834.74,Paid
1631,1631,2022-08-17,Bank Transfer,5431.62,Pending
1632,1632,2022-08-16,Credit Card,29470.66,Paid
1633,1633,2022-08-18,Bank Transfer,40244.40,Paid
1634,1634,2022-08-19,Credit Card,56215.76,Paid
1635,1635,2022-08-19,Vodafone Cash,30839.77,Paid
1636,1636,2022-08-19,Credit Card,12869.84,Paid
1637,1637,2022-08-18,Vodafone Cash,8167.61,Paid
1638,1638,2022-08-18,Credit Card,5480.85,Paid
1639,1639,2022-08-18,Credit Card,8608.58,Paid
1640,1640,2022-08-19,Credit Card,1004.33,Paid
1641,1641,2022-08-19,Bank Transfer,9368.36,Paid
1642,1642,2022-08-20,Cash,3644.45,Refunded
1643,1643,2022-08-19,Credit Card,1285.91,Failed
1644,1644,2022-08-19,Instapay,6119.90,Paid
1645,1645,2022-08-20,Credit Card,9233.97,Paid
1646,1646,2022-08-21,Cash,1054.69,Paid
1647,1647,2022-08-19,Credit Card,3344.51,Paid
1648,1648,2022-08-19,Instapay,24297.38,Paid
1649,1649,2022-08-21,Vodafone Cash,463.19,Paid
1650,1650,2022-08-20,Vodafone Cash,3103.01,Paid
1651,1651,2022-08-19,Credit Card,890.73,Pending
1652,1652,2022-08-20,Credit Card,301.25,Paid
1653,1653,2022-08-21,Credit Card,5099.14,Paid
1654,1654,2022-08-21,Vodafone Cash,2810.28,Refunded
1655,1655,2022-08-20,Vodafone Cash,19944.89,Paid
1656,1656,2022-08-22,Cash,16324.30,Refunded
1657,1657,2022-08-22,Bank Transfer,5051.00,Paid
1658,1658,2022-08-21,Credit Card,7711.35,Paid
1659,1659,2022-08-21,Credit Card,35735.39,Refunded
1660,1660,2022-08-22,Credit Card,5337.50,Paid
1661,1661,2022-08-23,Vodafone Cash,51863.07,Paid
1662,1662,2022-08-21,Instapay,6731.01,Failed
1663,1663,2022-08-21,Credit Card,329.51,Paid
1664,1664,2022-08-21,Credit Card,627.24,Failed
1665,1665,2022-08-21,Vodafone Cash,12285.89,Refunded
1666,1666,2022-08-24,Vodafone Cash,6269.00,Paid
1667,1667,2022-08-23,Instapay,442.56,Failed
1668,1668,2022-08-23,Bank Transfer,3503.10,Paid
1669,1669,2022-08-24,Instapay,33593.40,Paid
1670,1670,2022-08-22,Cash,35668.84,Paid
1671,1671,2022-08-23,Credit Card,8106.36,Paid
1672,1672,2022-08-25,Cash,16028.94,Paid
1673,1673,2022-08-24,Cash,9791.47,Paid
1674,1674,2022-08-25,Instapay,19194.83,Paid
1675,1675,2022-08-25,Credit Card,465.99,Paid
1676,1676,2022-08-24,Credit Card,3725.21,Paid
1677,1677,2022-08-24,Vodafone Cash,9031.06,Paid
1678,1678,2022-08-25,Credit Card,17146.58,Paid
1679,1679,2022-08-25,Vodafone Cash,1779.52,Pending
1680,1680,2022-08-24,Cash,1748.97,Paid
1681,1681,2022-08-27,Credit Card,1985.78,Paid
1682,1682,2022-08-25,Cash,2680.33,Paid
1683,1683,2022-08-26,Credit Card,6869.58,Paid
1684,1684,2022-08-25,Credit Card,1642.36,Paid
1685,1685,2022-08-25,Instapay,922.48,Paid
1686,1686,2022-08-27,Credit Card,7180.97,Paid
1687,1687,2022-08-28,Credit Card,3402.06,Paid
1688,1688,2022-08-28,Cash,7255.02,Refunded
1689,1689,2022-08-28,Vodafone Cash,38265.42,Failed
1690,1690,2022-08-26,Cash,452.44,Paid
1691,1691,2022-08-28,Credit Card,3282.18,Failed
1692,1692,2022-08-28,Instapay,10840.00,Paid
1693,1693,2022-08-26,Credit Card,23971.83,Failed
1694,1694,2022-08-27,Credit Card,5347.45,Paid
1696,1696,2022-08-28,Instapay,8381.41,Pending
1697,1697,2022-08-29,Instapay,11133.54,Paid
1698,1698,2022-08-29,Vodafone Cash,5431.60,Paid
1699,1699,2022-08-28,Credit Card,20296.29,Paid
1700,1700,2022-08-28,Instapay,7472.22,Paid
1701,1701,2022-08-29,Vodafone Cash,12707.04,Pending
1702,1702,2022-08-29,Credit Card,847.70,Paid
1703,1703,2022-08-28,Cash,909.70,Paid
1704,1704,2022-08-29,Cash,100676.49,Failed
1705,1705,2022-08-29,Credit Card,2307.28,Paid
1706,1706,2022-08-29,Credit Card,4719.25,Paid
1707,1707,2022-08-31,Vodafone Cash,863.13,Paid
1708,1708,2022-08-31,Instapay,952.16,Paid
1709,1709,2022-08-29,Instapay,19409.23,Paid
1710,1710,2022-08-29,Instapay,4639.62,Paid
1711,1711,2022-08-29,Instapay,5440.91,Failed
1712,1712,2022-08-30,Instapay,312.41,Paid
1713,1713,2022-08-30,Credit Card,3927.13,Paid
1714,1714,2022-08-30,Credit Card,925.92,Paid
1715,1715,2022-08-30,Instapay,10171.16,Paid
1716,1716,2022-08-31,Cash,3959.14,Paid
1717,1717,2022-09-01,Instapay,330.87,Paid
1718,1718,2022-09-01,Bank Transfer,29935.61,Paid
1719,1719,2022-08-31,Credit Card,11627.85,Failed
1720,1720,2022-08-31,Vodafone Cash,1570.51,Paid
1721,1721,2022-09-01,Credit Card,1850.19,Paid
1722,1722,2022-09-02,Credit Card,17766.82,Paid
1723,1723,2022-09-02,Instapay,848.80,Paid
1724,1724,2022-09-02,Vodafone Cash,1378.77,Paid
1725,1725,2022-08-31,Credit Card,5283.23,Paid
1726,1726,2022-08-31,Credit Card,30497.86,Paid
1727,1727,2022-09-02,Cash,850.67,Paid
1728,1728,2022-09-01,Cash,11042.28,Paid
1729,1729,2022-09-02,Cash,2888.56,Paid
1730,1730,2022-09-01,Credit Card,4750.46,Paid
1731,1731,2022-09-03,Credit Card,3739.07,Paid
1732,1732,2022-09-03,Vodafone Cash,873.78,Refunded
1733,1733,2022-09-04,Instapay,1381.36,Paid
1734,1734,2022-09-02,Credit Card,23046.50,Paid
1735,1735,2022-09-03,Bank Transfer,9838.93,Paid
1736,1736,2022-09-02,Credit Card,343.25,Paid
1737,1737,2022-09-03,Vodafone Cash,5090.38,Paid
1738,1738,2022-09-05,Credit Card,8958.94,Paid
1739,1739,2022-09-03,Instapay,9382.17,Paid
1740,1740,2022-09-05,Credit Card,9362.05,Paid
1741,1741,2022-09-06,Instapay,986.39,Paid
1742,1742,2022-09-06,Credit Card,18313.02,Paid
1743,1743,2022-09-05,Credit Card,6413.13,Paid
1744,1744,2022-09-06,Credit Card,9244.67,Failed
1745,1745,2022-09-06,Instapay,13386.68,Paid
1746,1746,2022-09-05,Instapay,6626.96,Paid
1747,1747,2022-09-06,Credit Card,5730.05,Refunded
1748,1748,2022-09-06,Instapay,3681.72,Paid
1749,1749,2022-09-05,Cash,5666.70,Paid
1750,1750,2022-09-05,Cash,487.02,Paid
1751,1751,2022-09-07,Credit Card,7763.48,Paid
1752,1752,2022-09-08,Cash,5749.94,Pending
1753,1753,2022-09-06,Vodafone Cash,9040.04,Paid
1754,1754,2022-09-06,Vodafone Cash,2887.86,Failed
1755,1755,2022-09-06,Instapay,14679.81,Paid
1756,1756,2022-09-06,Credit Card,22573.27,Paid
1757,1757,2022-09-08,Credit Card,3690.47,Paid
1758,1758,2022-09-07,Credit Card,3612.48,Paid
1759,1759,2022-09-07,Credit Card,4753.03,Paid
1760,1760,2022-09-09,Credit Card,942.32,Paid
1761,1761,2022-09-10,Vodafone Cash,23433.20,Refunded
1762,1762,2022-09-10,Credit Card,8790.26,Refunded
1763,1763,2022-09-08,Credit Card,689.32,Paid
1764,1764,2022-09-09,Vodafone Cash,93380.36,Paid
1765,1765,2022-09-10,Cash,24768.79,Pending
1766,1766,2022-09-09,Credit Card,560.22,Paid
1767,1767,2022-09-09,Instapay,4208.20,Paid
1768,1768,2022-09-08,Credit Card,9677.74,Failed
1769,1769,2022-09-08,Instapay,2784.22,Paid
1770,1770,2022-09-09,Instapay,7586.09,Paid
1771,1771,2022-09-10,Credit Card,4859.86,Paid
1772,1772,2022-09-11,Credit Card,15273.05,Paid
1773,1773,2022-09-09,Credit Card,35155.06,Pending
1774,1774,2022-09-11,Bank Transfer,3321.00,Paid
1775,1775,2022-09-11,Vodafone Cash,19904.27,Refunded
1776,1776,2022-09-11,Credit Card,7782.02,Paid
1777,1777,2022-09-10,Cash,10261.90,Pending
1778,1778,2022-09-11,Vodafone Cash,1216.29,Paid
1779,1779,2022-09-10,Credit Card,71506.18,Paid
1780,1780,2022-09-10,Credit Card,9980.17,Paid
1781,1781,2022-09-11,Credit Card,3870.47,Paid
1782,1782,2022-09-10,Credit Card,4711.55,Pending
1783,1783,2022-09-11,Credit Card,671.85,Paid
1784,1784,2022-09-10,Vodafone Cash,36206.14,Paid
1785,1785,2022-09-10,Instapay,5456.47,Paid
1786,1786,2022-09-11,Credit Card,4521.66,Paid
1787,1787,2022-09-12,Bank Transfer,2890.78,Paid
